Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-119.38,49.96,KELOWNA,1123939,2017-07-21,2017,7,21,,25.2,,8.8,,17.0,,1.0,,0.0,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-07-22,2017,7,22,,30.5,,15.9,,23.2,,0.0,,5.2,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-07-23,2017,7,23,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-07-24,2017,7,24,,26.0,,6.4,,16.2,,1.8,,0.0,,,M,,M,0.0,,,,34.0,,43,
-119.38,49.96,KELOWNA,1123939,2017-07-25,2017,7,25,,30.5,,7.0,,18.8,,0.0,,0.8,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-07-26,2017,7,26,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-07-27,2017,7,27,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-07-28,2017,7,28,,32.1,,9.7,,20.9,,0.0,,2.9,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-07-29,2017,7,29,,34.7,,9.8,,22.3,,0.0,,4.3,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-07-30,2017,7,30,,32.5,,11.7,,22.1,,0.0,,4.1,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-07-31,2017,7,31,,31.1,,10.0,,20.6,,0.0,,2.6,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-01,2017,8,1,,31.3,,11.7,,21.5,,0.0,,3.5,,,M,,M,0.0,,,,34.0,,37,
-119.38,49.96,KELOWNA,1123939,2017-08-02,2017,8,2,,33.7,,8.9,,21.3,,0.0,,3.3,,,M,,M,0.0,,,,35.0,,33,
-119.38,49.96,KELOWNA,1123939,2017-08-03,2017,8,3,,34.0,,10.0,,22.0,,0.0,,4.0,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-04,2017,8,4,,32.7,,12.1,,22.4,,0.0,,4.4,,,M,,M,0.0,,,,32.0,,37,
-119.38,49.96,KELOWNA,1123939,2017-08-05,2017,8,5,,32.5,,10.4,,21.5,,0.0,,3.5,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-06,2017,8,6,,33.0,,10.3,,21.7,,0.0,,3.7,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-07,2017,8,7,,30.7,,11.8,,21.3,,0.0,,3.3,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-08,2017,8,8,,29.0,,11.8,,20.4,,0.0,,2.4,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-09,2017,8,9,,29.3,,9.8,,19.6,,0.0,,1.6,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-10,2017,8,10,,30.4,,10.6,,20.5,,0.0,,2.5,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-11,2017,8,11,,33.9,,11.2,,22.6,,0.0,,4.6,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-12,2017,8,12,,32.9,,10.6,,21.8,,0.0,,3.8,,,M,,M,0.0,,,,24.0,,33,
-119.38,49.96,KELOWNA,1123939,2017-08-13,2017,8,13,,28.1,,17.2,,22.7,,0.0,,4.7,,,M,,M,0.0,,,,21.0,,46,
-119.38,49.96,KELOWNA,1123939,2017-08-14,2017,8,14,,23.3,,12.0,,17.7,,0.3,,0.0,,,M,,M,0.0,,,,34.0,,35,
-119.38,49.96,KELOWNA,1123939,2017-08-15,2017,8,15,,27.2,,6.5,,16.9,,1.1,,0.0,,,M,,M,0.0,,,,34.0,,32,
-119.38,49.96,KELOWNA,1123939,2017-08-16,2017,8,16,,30.6,,8.4,,19.5,,0.0,,1.5,,,M,,M,0.0,,,,21.0,,48,
-119.38,49.96,KELOWNA,1123939,2017-08-17,2017,8,17,,31.5,,10.9,,21.2,,0.0,,3.2,,,M,,M,0.0,,,,15.0,,33,
-119.38,49.96,KELOWNA,1123939,2017-08-18,2017,8,18,,30.0,,13.8,,21.9,,0.0,,3.9,,,M,,M,0.0,,,,24.0,,52,
-119.38,49.96,KELOWNA,1123939,2017-08-19,2017,8,19,,24.7,,11.8,,18.3,,0.0,,0.3,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-20,2017,8,20,,25.9,,9.7,,17.8,,0.2,,0.0,,,M,,M,0.0,,,,35.0,,33,
-119.38,49.96,KELOWNA,1123939,2017-08-21,2017,8,21,,28.0,,8.5,,18.3,,0.0,,0.3,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-22,2017,8,22,,32.8,,9.5,,21.2,,0.0,,3.2,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-23,2017,8,23,,32.5,,12.4,,22.5,,0.0,,4.5,,,M,,M,0.0,,,,31.0,,35,
-119.38,49.96,KELOWNA,1123939,2017-08-24,2017,8,24,,26.4,,11.6,,19.0,,0.0,,1.0,,,M,,M,0.0,,,,1.0,,65,
-119.38,49.96,KELOWNA,1123939,2017-08-25,2017,8,25,,22.0,,4.4,,13.2,,4.8,,0.0,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-26,2017,8,26,,29.4,,5.2,,17.3,,0.7,,0.0,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-27,2017,8,27,,32.6,,8.0,,20.3,,0.0,,2.3,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-28,2017,8,28,,33.0,,10.2,,21.6,,0.0,,3.6,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-29,2017,8,29,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-30,2017,8,30,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2017-08-31,2017,8,31,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-01,2018,7,1,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-02,2018,7,2,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-03,2018,7,3,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-04,2018,7,4,,26.6,,9.6,,18.1,,0.0,,0.1,,,M,,M,0.0,,,,34.0,,50,
-119.38,49.96,KELOWNA,1123939,2018-07-05,2018,7,5,,32.5,,12.5,,22.5,,0.0,,4.5,,,M,,M,0.0,,,,35.0,,41,
-119.38,49.96,KELOWNA,1123939,2018-07-06,2018,7,6,,29.2,E,14.4,E,21.8,E,0.0,E,3.8,E,,M,,M,,M,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-07,2018,7,7,,25.6,,12.4,,19.0,,0.0,,1.0,,,M,,M,0.0,,,,16.0,,33,
-119.38,49.96,KELOWNA,1123939,2018-07-08,2018,7,8,,27.7,,8.4,,18.1,,0.0,,0.1,,,M,,M,0.0,,,,35.0,,43,
-119.38,49.96,KELOWNA,1123939,2018-07-09,2018,7,9,,27.5,,10.4,,19.0,,0.0,,1.0,,,M,,M,0.0,,,,35.0,,33,
-119.38,49.96,KELOWNA,1123939,2018-07-10,2018,7,10,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-11,2018,7,11,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-12,2018,7,12,,33.0,,11.9,,22.5,,0.0,,4.5,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-13,2018,7,13,,34.7,,11.6,,23.2,,0.0,,5.2,,,M,,M,0.0,,,,26.0,,46,
-119.38,49.96,KELOWNA,1123939,2018-07-14,2018,7,14,,28.5,,11.0,,19.8,,0.0,,1.8,,,M,,M,0.0,,,,35.0,,54,
-119.38,49.96,KELOWNA,1123939,2018-07-15,2018,7,15,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-16,2018,7,16,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-17,2018,7,17,,36.7,,12.7,,24.7,,0.0,,6.7,,,M,,M,2.0,,,,21.0,,63,
-119.38,49.96,KELOWNA,1123939,2018-07-18,2018,7,18,,34.0,,15.2,,24.6,,0.0,,6.6,,,M,,M,0.0,,,,23.0,,41,
-119.38,49.96,KELOWNA,1123939,2018-07-19,2018,7,19,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-20,2018,7,20,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-21,2018,7,21,,24.2,,6.3,,15.3,,2.7,,0.0,,,M,,M,0.0,,,,34.0,,44,
-119.38,49.96,KELOWNA,1123939,2018-07-22,2018,7,22,,28.4,,9.8,,19.1,,0.0,,1.1,,,M,,M,0.0,,,,34.0,,44,
-119.38,49.96,KELOWNA,1123939,2018-07-23,2018,7,23,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-24,2018,7,24,,30.4,,12.9,,21.7,,0.0,,3.7,,,M,,M,0.0,,,,35.0,,46,
-119.38,49.96,KELOWNA,1123939,2018-07-25,2018,7,25,,31.2,,9.0,,20.1,,0.0,,2.1,,,M,,M,0.0,,,,34.0,,44,
-119.38,49.96,KELOWNA,1123939,2018-07-26,2018,7,26,,32.1,,12.1,,22.1,,0.0,,4.1,,,M,,M,0.0,,,,34.0,,44,
-119.38,49.96,KELOWNA,1123939,2018-07-27,2018,7,27,,32.8,,11.6,,22.2,,0.0,,4.2,,,M,,M,0.0,,,,33.0,,41,
-119.38,49.96,KELOWNA,1123939,2018-07-28,2018,7,28,,34.3,,11.1,,22.7,,0.0,,4.7,,,M,,M,0.0,,,,34.0,,46,
-119.38,49.96,KELOWNA,1123939,2018-07-29,2018,7,29,,35.6,,11.5,,23.6,,0.0,,5.6,,,M,,M,0.0,,,,33.0,,37,
-119.38,49.96,KELOWNA,1123939,2018-07-30,2018,7,30,,36.8,,14.8,,25.8,,0.0,,7.8,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-07-31,2018,7,31,,33.9,,13.2,,23.6,,0.0,,5.6,,,M,,M,0.0,,,,34.0,,43,
-119.38,49.96,KELOWNA,1123939,2018-08-01,2018,8,1,,34.1,,15.3,,24.7,,0.0,,6.7,,,M,,M,0.0,,,,33.0,,33,
-119.38,49.96,KELOWNA,1123939,2018-08-02,2018,8,2,,32.4,,11.5,,22.0,,0.0,,4.0,,,M,,M,0.0,,,,33.0,,65,
-119.38,49.96,KELOWNA,1123939,2018-08-03,2018,8,3,,25.3,,15.6,,20.5,,0.0,,2.5,,,M,,M,0.4,,,,34.0,,44,
-119.38,49.96,KELOWNA,1123939,2018-08-04,2018,8,4,,28.0,,11.2,,19.6,,0.0,,1.6,,,M,,M,0.0,,,,34.0,,50,
-119.38,49.96,KELOWNA,1123939,2018-08-05,2018,8,5,,31.2,,10.5,,20.9,,0.0,,2.9,,,M,,M,0.0,,,,34.0,,37,
-119.38,49.96,KELOWNA,1123939,2018-08-06,2018,8,6,,33.4,,12.0,,22.7,,0.0,,4.7,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-07,2018,8,7,,32.7,,11.1,,21.9,,0.0,,3.9,,,M,,M,0.0,,,,34.0,,37,
-119.38,49.96,KELOWNA,1123939,2018-08-08,2018,8,8,,35.0,,11.9,,23.5,,0.0,,5.5,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-09,2018,8,9,,36.8,,13.0,,24.9,,0.0,,6.9,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-10,2018,8,10,,34.3,,13.7,,24.0,,0.0,,6.0,,,M,,M,0.0,,,,33.0,,37,
-119.38,49.96,KELOWNA,1123939,2018-08-11,2018,8,11,,29.4,,13.9,,21.7,,0.0,,3.7,,,M,,M,0.2,,,,20.0,,70,
-119.38,49.96,KELOWNA,1123939,2018-08-12,2018,8,12,,19.3,,11.5,,15.4,,2.6,,0.0,,,M,,M,2.3,,,,34.0,,37,
-119.38,49.96,KELOWNA,1123939,2018-08-13,2018,8,13,,23.8,,7.9,,15.9,,2.1,,0.0,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-14,2018,8,14,,23.0,,8.4,,15.7,,2.3,,0.0,,,M,,M,0.0,,,,34.0,,41,
-119.38,49.96,KELOWNA,1123939,2018-08-15,2018,8,15,,28.7,,9.1,,18.9,,0.0,,0.9,,,M,,M,0.0,,,,34.0,,33,
-119.38,49.96,KELOWNA,1123939,2018-08-16,2018,8,16,,31.4,,10.3,,20.9,,0.0,,2.9,,,M,,M,0.0,,,,33.0,,33,
-119.38,49.96,KELOWNA,1123939,2018-08-17,2018,8,17,,31.0,,10.3,,20.7,,0.0,,2.7,,,M,,M,0.0,,,,34.0,,37,
-119.38,49.96,KELOWNA,1123939,2018-08-18,2018,8,18,,22.4,,10.3,,16.4,,1.6,,0.0,,,M,,M,0.0,,,,34.0,,37,
-119.38,49.96,KELOWNA,1123939,2018-08-19,2018,8,19,,24.8,,6.7,,15.8,,2.2,,0.0,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-20,2018,8,20,,29.0,,7.3,,18.2,,0.0,,0.2,,,M,,M,0.0,,,,34.0,,50,
-119.38,49.96,KELOWNA,1123939,2018-08-21,2018,8,21,,30.2,,7.9,,19.1,,0.0,,1.1,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-22,2018,8,22,,28.7,,8.5,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-23,2018,8,23,,29.6,,9.2,,19.4,,0.0,,1.4,,,M,,M,0.0,,,,24.0,,46,
-119.38,49.96,KELOWNA,1123939,2018-08-24,2018,8,24,,22.9,,9.1,,16.0,,2.0,,0.0,,,M,,M,0.0,,,,34.0,,32,
-119.38,49.96,KELOWNA,1123939,2018-08-25,2018,8,25,,21.0,,5.6,,13.3,,4.7,,0.0,,,M,,M,0.0,,,,34.0,,41,
-119.38,49.96,KELOWNA,1123939,2018-08-26,2018,8,26,,17.5,,8.1,,12.8,,5.2,,0.0,,,M,,M,3.2,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-27,2018,8,27,,23.3,,7.3,,15.3,,2.7,,0.0,,,M,,M,1.9,,,,34.0,,35,
-119.38,49.96,KELOWNA,1123939,2018-08-28,2018,8,28,,25.2,,9.9,,17.6,,0.4,,0.0,,,M,,M,0.0,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-29,2018,8,29,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-30,2018,8,30,,,,,,,,,,,,,,,,,,,,,,25,
-119.38,49.96,KELOWNA,1123939,2018-08-31,2018,8,31,,25.5,,7.9,,16.7,,1.3,,0.0,,,M,,M,0.0,,,,25.0,,43,
-119.38,49.96,KELOWNA,1123939,2019-07-01,2019,7,1,,29.6,,8.4,,19.0,,0.0,,1.0,,,,,,0.0,,,,34.0,,52.0,
-119.38,49.96,KELOWNA,1123939,2019-07-02,2019,7,2,,24.2,,13.5,,18.9,,0.0,,0.9,,,,,,1.7,,,,34.0,,37.0,
-119.38,49.96,KELOWNA,1123939,2019-07-03,2019,7,3,,27.8,,7.9,,17.9,,0.1,,0.0,,,,,,0.0,,,,35.0,,41.0,
-119.38,49.96,KELOWNA,1123939,2019-07-04,2019,7,4,,21.6,,14.6,,18.1,,0.0,,0.1,,,,,,3.6,,,,34.0,,46.0,
-119.38,49.96,KELOWNA,1123939,2019-07-05,2019,7,5,,20.7,,12.7,,16.7,,1.3,,0.0,,,,,,9.1,,,,34.0,,45.0,
-119.38,49.96,KELOWNA,1123939,2019-07-06,2019,7,6,,24.4,,13.4,,18.9,,0.0,,0.9,,,,,,1.4,,,,23.0,,35.0,
-119.38,49.96,KELOWNA,1123939,2019-07-07,2019,7,7,,24.6,,11.6,,18.1,,0.0,,0.1,,,,,,0.0,,,,34.0,,39.0,
-119.38,49.96,KELOWNA,1123939,2019-07-08,2019,7,8,,27.1,,8.4,,17.8,,0.2,,0.0,,,,,,0.0,,,,34.0,,32.0,
-119.38,49.96,KELOWNA,1123939,2019-07-09,2019,7,9,,29.6,,10.1,,19.9,,0.0,,1.9,,,,,,0.0,,,,26.0,,45.0,
-119.38,49.96,KELOWNA,1123939,2019-07-10,2019,7,10,,27.0,,16.8,,21.9,,0.0,,3.9,,,,,,4.0,,,,24.0,,41.0,
-119.38,49.96,KELOWNA,1123939,2019-07-11,2019,7,11,,27.1,,15.5,,21.3,,0.0,,3.3,,,,,,0.0,,,,34.0,,39.0,
-119.38,49.96,KELOWNA,1123939,2019-07-12,2019,7,12,,27.8,,14.2,,21.0,,0.0,,3.0,,,,,,0.0,,,,34.0,,33.0,
-119.38,49.96,KELOWNA,1123939,2019-07-13,2019,7,13,,28.8,,11.5,,20.2,,0.0,,2.2,,,,,,0.0,,,,36.0,,42.0,
-119.38,49.96,KELOWNA,1123939,2019-07-14,2019,7,14,,27.7,,16.5,,22.1,,0.0,,4.1,,,,,,0.0,,,,21.0,,35.0,
-119.38,49.96,KELOWNA,1123939,2019-07-15,2019,7,15,,27.1,,13.4,,20.3,,0.0,,2.3,,,,,,1.0,,,,34.0,,54.0,
-119.38,49.96,KELOWNA,1123939,2019-07-16,2019,7,16,,,M,,M,,M,,M,,M,,,,,,M,,,,M,25.0,M
-119.38,49.96,KELOWNA,1123939,2019-07-17,2019,7,17,,24.6,,15.7,,20.2,,0.0,,2.2,,,,,,4.2,,,,23.0,,46.0,
-119.38,49.96,KELOWNA,1123939,2019-07-18,2019,7,18,,19.9,,11.4,,15.7,,2.3,,0.0,,,,,,5.6,,,,34.0,,65.0,
-119.38,49.96,KELOWNA,1123939,2019-07-19,2019,7,19,,21.8,,8.8,,15.3,,2.7,,0.0,,,,,,0.2,,,,26.0,,35.0,
-119.38,49.96,KELOWNA,1123939,2019-07-20,2019,7,20,,22.8,,12.3,,17.6,,0.4,,0.0,,,,,,0.2,,,,34.0,,35.0,
-119.38,49.96,KELOWNA,1123939,2019-07-21,2019,7,21,,29.4,,8.0,,18.7,,0.0,,0.7,,,,,,0.0,,,,34.0,,35.0,
-119.38,49.96,KELOWNA,1123939,2019-07-22,2019,7,22,,,M,,M,,M,,M,,M,,,,,,M,,,,M,25.0,M
-119.38,49.96,KELOWNA,1123939,2019-07-23,2019,7,23,,27.1,,13.2,,20.2,,0.0,,2.2,,,,,,0.0,,,,35.0,,46.0,
-119.38,49.96,KELOWNA,1123939,2019-07-24,2019,7,24,,23.5,,13.6,,18.6,,0.0,,0.6,,,,,,4.1,,,,22.0,,45.0,
-119.38,49.96,KELOWNA,1123939,2019-07-25,2019,7,25,,27.2,,6.4,,16.8,,1.2,,0.0,,,,,,0.0,,,,34.0,,39.0,
-119.38,49.96,KELOWNA,1123939,2019-07-26,2019,7,26,,33.2,,9.7,,21.5,,0.0,,3.5,,,,,,0.0,,,,35.0,,42.0,
-119.38,49.96,KELOWNA,1123939,2019-07-27,2019,7,27,,27.4,,14.0,,20.7,,0.0,,2.7,,,,,,0.2,,,,34.0,,59.0,
-119.38,49.96,KELOWNA,1123939,2019-07-28,2019,7,28,,27.1,,8.7,,17.9,,0.1,,0.0,,,,,,0.0,,,,34.0,,42.0,
-119.38,49.96,KELOWNA,1123939,2019-07-29,2019,7,29,,31.2,,9.4,,20.3,,0.0,,2.3,,,,,,0.0,,,,35.0,,33.0,
-119.38,49.96,KELOWNA,1123939,2019-07-30,2019,7,30,,30.0,,13.4,,21.7,,0.0,,3.7,,,,,,0.0,,,,21.0,,41.0,
-119.38,49.96,KELOWNA,1123939,2019-07-31,2019,7,31,,30.4,,10.6,,20.5,,0.0,,2.5,,,,,,0.0,,,,,M,25.0,M
-119.38,49.96,KELOWNA,1123939,2019-08-01,2019,8,1,,31.9,,10.9,,21.4,,0.0,,3.4,,,,,,0.0,,,,26.0,,32.0,
-119.38,49.96,KELOWNA,1123939,2019-08-02,2019,8,2,,30.1,,12.7,,21.4,,0.0,,3.4,,,,,,0.0,,,,32.0,,50.0,
-119.38,49.96,KELOWNA,1123939,2019-08-03,2019,8,3,,26.6,,8.0,,17.3,,0.7,,0.0,,,,,,0.0,,,,33.0,,42.0,
-119.38,49.96,KELOWNA,1123939,2019-08-04,2019,8,4,,29.5,,8.0,,18.8,,0.0,,0.8,,,,,,0.0,,,,33.0,,42.0,
-119.38,49.96,KELOWNA,1123939,2019-08-05,2019,8,5,,32.7,,9.2,,21.0,,0.0,,3.0,,,,,,0.0,,,,34.0,,41.0,
-119.38,49.96,KELOWNA,1123939,2019-08-06,2019,8,6,,34.1,,10.4,,22.3,,0.0,,4.3,,,,,,0.0,,,,34.0,,45.0,
-119.38,49.96,KELOWNA,1123939,2019-08-07,2019,8,7,,36.1,,9.8,,23.0,,0.0,,5.0,,,,,,0.0,,,,20.0,,35.0,
-119.38,49.96,KELOWNA,1123939,2019-08-08,2019,8,8,,35.5,,11.8,,23.7,,0.0,,5.7,,,,,,0.0,,,,,M,25.0,M
-119.38,49.96,KELOWNA,1123939,2019-08-09,2019,8,9,,32.5,,11.7,,22.1,,0.0,,4.1,,,,,,0.0,,,,21.0,,46.0,
-119.38,49.96,KELOWNA,1123939,2019-08-10,2019,8,10,,25.8,,17.8,,21.8,,0.0,,3.8,,,,,,0.0,,,,34.0,,39.0,
-119.38,49.96,KELOWNA,1123939,2019-08-11,2019,8,11,,21.3,,15.4,,18.4,,0.0,,0.4,,,,,,11.8,,,,13.0,,35.0,
-119.38,49.96,KELOWNA,1123939,2019-08-12,2019,8,12,,26.9,,14.9,,20.9,,0.0,,2.9,,,,,,0.2,,,,35.0,,37.0,
-119.38,49.96,KELOWNA,1123939,2019-08-13,2019,8,13,,27.5,,11.0,,19.3,,0.0,,1.3,,,,,,0.0,,,,21.0,,42.0,
-119.38,49.96,KELOWNA,1123939,2019-08-14,2019,8,14,,28.7,,11.4,,20.1,,0.0,,2.1,,,,,,0.0,,,,34.0,,39.0,
-119.38,49.96,KELOWNA,1123939,2019-08-15,2019,8,15,,29.7,,10.5,,20.1,,0.0,,2.1,,,,,,0.0,,,,17.0,,33.0,
-119.38,49.96,KELOWNA,1123939,2019-08-16,2019,8,16,,26.3,,16.5,,21.4,,0.0,,3.4,,,,,,0.0,,,,21.0,,39.0,
-119.38,49.96,KELOWNA,1123939,2019-08-17,2019,8,17,,26.3,,8.9,,17.6,,0.4,,0.0,,,,,,0.0,,,,27.0,,42.0,
-119.38,49.96,KELOWNA,1123939,2019-08-18,2019,8,18,,31.2,,9.7,,20.5,,0.0,,2.5,,,,,,0.0,,,,21.0,,42.0,
